barrio,longitude,latitude,fence_ratio,wall_ratio,road_ratio,sidewalk_ratio,building_ratio,sky_ratio,vegetation_ratio,person_count,bicyclist_count,motorcyclist_count,other_rider_count,street_light_count,source
Costa Azul II Etapa,"-74.09904071852196","4.738973699278128","0.0092554935064935","0.0017123506493506","0.1594191948051948","0.0267077662337662","0.1060468701298701","0.3047541168831169","0.1848215324675324","2.4285714285714284","0.1298701298701298","0.0389610389610389","0.0","0.0389610389610389",2016north
Costa Azul III Etapa,"-74.09741277038329","4.735986047045759","0.0817678333333333","0.002965125","0.0997380416666666","0.058798625","0.2198634166666666","0.2903231249999999","0.0308370833333333","1.0","0.0","0.0416666666666666","0.0","0.0833333333333333",2016north
Costa Rica,"-74.0901811451925","4.729782538793992","0.0208220967741935","0.0011366451612903","0.096537564516129","0.0522438870967741","0.536465629032258","0.1306873387096774","0.0003909032258064","1.2096774193548387","0.0806451612903225","0.0806451612903225","0.0","0.0483870967741935",2016north
Country Club,"-74.04495685693684","4.713272550345606","0.0254842900763358","0.0258443969465648","0.1794163435114503","0.058483213740458","0.0923259465648855","0.144543641221374","0.2599039847328244","0.4045801526717557","0.2748091603053435","0.0381679389312977","0.0","0.3511450381679389",2016north
Danubio Centauros,"-74.12478604170887","4.701809109347416","0.0002853050847457","0.0148450677966101","0.0785081694915254","0.065318813559322","0.6140480847457627","0.097352220338983","0.0052476440677966","0.9152542372881356","0.0338983050847457","0.0169491525423728","0.0","0.0338983050847457",2016north
Danubio Occidental,"-74.0291760620495","4.7411334747052","0.0183173333333333","0.0","0.1079961666666666","0.0683194999999999","0.3370221666666666","0.2086201666666666","0.0519361666666666","3.6666666666666665","0.1666666666666666","0.1666666666666666","0.0","0.3333333333333333",2016north
Delicias del Carmen,"-74.02631867803728","4.703684609232943","0.0041941904761904","0.0156488571428571","0.1008229523809523","0.0286639523809523","0.4164046190476191","0.1605050952380952","0.103833619047619","1.1904761904761905","0.0","0.0476190476190476","0.0","0.0952380952380952",2016north
Desarrollo Villa Blanca,"-74.091985565981","4.7186822577267","0.0","0.0","0.01395025","0.09179225","0.7571490000000001","0.0118944999999999","0.0","0.0","0.0","0.0","0.0","0.0",2016north
Don Manuel - Los Arrayanes,"-74.06451271440271","4.692007119252552","0.036459409090909","0.01745575","0.0929939545454545","0.0590413409090909","0.1967125227272727","0.2901823863636363","0.1699722954545454","0.7727272727272727","0.0","0.0227272727272727","0.0","0.1363636363636363",2016north
Dorado_Norte,"-74.09894943272563","4.6796386903353815","0.0095822363636363","0.0067334","0.086719309090909","0.0519434909090909","0.2737444909090909","0.2594439636363636","0.1169448727272727","0.6545454545454545","0.0727272727272727","0.1818181818181818","0.0","0.1454545454545454",2016north
El Batan,"-74.06010119089264","4.705946444745703","0.0382931745152354","0.0177871883656509","0.1121074819944598","0.0421105872576177","0.2113316481994459","0.2237327229916897","0.1577624653739612","0.3268698060941828","0.0443213296398892","0.0498614958448753","0.0","0.1080332409972299",2016north
El Batan - Belomar,"-74.06468828880051","4.7069761197713","0.039539125","0.0228658749999999","0.1493638749999999","0.0098575","0.05999925","0.111302","0.460152875","0.0","0.0","0.0","0.0","0.0",2016north
El Bogotano II,"-74.12523251021861","4.68570682494908","0.0084677115384615","0.0103978846153846","0.0982381153846153","0.0110689038461538","0.0371023076923076","0.3755593653846154","0.1178633461538461","0.3076923076923077","0.0384615384615384","0.25","0.0","0.1923076923076923",2016north
El Carmen,"-74.09484405950083","4.725452719805475","0.0134852391304347","0.0003365434782608","0.0521288478260869","0.0745473260869565","0.5696956304347826","0.1095170652173913","0.0002900652173913","1.9565217391304348","0.108695652173913","0.0","0.0","0.0217391304347826",2016north
El Carmen Tuna Baja,"-74.095235432741","4.7566135673756","0.0","0.003441","0.410967","0.02592","0.074578","0.203664","0.144718","4.0","1.0","0.0","0.0","0.0",2016north
El Cerro Occidental,"-74.02211430599985","4.73551433595415","0.08021675","0.0348034","0.08977805","0.0404774","0.18730395","0.2291611","0.11758915","1.15","0.0","0.05","0.0","0.05",2016north
El Cerro Parte Baja (Villa Nydia),"-74.02125824853694","4.735304340935236","0.0072446129032258","0.0156606451612903","0.0678733870967742","0.0420715483870967","0.4744394516129032","0.1699847096774193","0.0403455806451612","0.3225806451612903","0.0","0.0","0.0","0.032258064516129",2016north
El Charco,"-74.15855212889508","4.684902392399185","0.0046914937499999","0.0045247249999999","0.15306381875","0.02035423125","0.05814494375","0.344842725","0.0950523125","0.44375","0.0375","0.55625","0.0","0.275",2016north
El Codito,"-74.02364908084155","4.759048230141297","0.0369615180722891","0.0484962048192771","0.0834476385542168","0.043777156626506","0.3464291445783132","0.2105645421686746","0.0915312530120481","0.7349397590361446","0.0","0.0120481927710843","0.0","0.0481927710843373",2016north
El Contador,"-74.04457044329955","4.720114226633102","0.0260216843220339","0.0188625889830508","0.0917489046610169","0.0581699766949152","0.2173896080508474","0.2162034809322033","0.1793258029661017","0.961864406779661","0.135593220338983","0.0338983050847457","0.0","0.086864406779661",2016north
El Cortijo (Finca),"-74.07013123123882","4.739907574390304","0.0527127741935483","0.0","0.0","0.0","0.2172047096774193","0.0564614193548387","0.1685399677419354","0.0","0.0","0.0","0.0","0.032258064516129",2016north
El Delirio,"-74.07960848674634","4.736361260240333","0.0042795833333333","0.12968425","0.1326072499999999","0.0352239166666666","0.3122610833333333","0.2078334166666666","0.0565499166666666","0.1666666666666666","0.0","0.0","0.0","0.0833333333333333",2016north
El Divino Salvador,"-74.066955912978","4.6975598091726","0.002771","0.0370025","0.095699","0.0147845","0.1758835","0.2440975","0.276588","0.5","0.0","0.0","0.0","0.0",2016north
El Doradito,"-74.117225824399","4.6799502261838","0.015234","0.0","0.0203025","0.0","0.0","0.1965185","0.0098825","0.0","0.0","0.0","0.0","0.0",2016north
El Dorado Industrial - La Esperanza (Predio),"-74.1224278925996","4.72122221804571","0.079","0.0015130999999999","0.0744571","0.0788644","0.0775218","0.3878037","0.1283504999999999","1.9","0.0","0.2","0.0","0.0",2016north
El Dorado Industrial - Santa Isabel (Hacienda),"-74.12715312345541","4.722682484748107","0.0734615037037037","0.0064246148148148","0.1123039851851851","0.0403295777777777","0.2427592222222222","0.2771011629629629","0.0679085481481481","0.7111111111111111","0.1111111111111111","0.0222222222222222","0.0","0.0962962962962963",2016north
El Edén,"-74.07491257158236","4.689850026257076","0.0006448214285714","0.0085425714285714","0.0826921785714285","0.0714952857142857","0.3833472142857143","0.2179726428571428","0.0400646428571428","0.6785714285714286","0.0","0.0714285714285714","0.0","0.1071428571428571",2016north
El Encanto,"-74.1055216598675","4.67822679625025","0.0047453064516129","0.0041189516129032","0.0566510967741935","0.022208129032258","0.2152054193548387","0.1370712419354838","0.0648470322580645","0.1935483870967742","0.0161290322580645","0.0","0.0","0.7096774193548387",2016north
El Encenillal,"-74.0438077345324","4.810281939798238","0.0035820769230769","0.0055961538461538","0.215360923076923","0.0","0.0008136153846153","0.2047386923076923","0.3607436923076923","0.1538461538461538","0.0769230769230769","0.0","0.0769230769230769","0.3076923076923077",2016north
El Escorial,"-74.05008470881192","4.763988791254229","0.0225869263157894","0.0036552105263157","0.0832107052631579","0.0202187894736842","0.0435210947368421","0.2630991263157894","0.2117892842105263","0.5894736842105263","0.1368421052631579","0.0526315789473684","0.0","0.1473684210526315",2016north
El Estoril,"-74.05849951536523","4.695083786217222","0.0565068782608695","0.0195974608695652","0.0765644434782608","0.059044252173913","0.2205135565217391","0.2118295217391304","0.1796597652173913","0.2782608695652174","0.0434782608695652","0.0347826086956521","0.0","0.1304347826086956",2016north
El Gaco - El Porvenir (Predio),"-74.13404977462353","4.722493662267971","0.0392417264150943","0.0078849622641509","0.1269224433962264","0.0356679433962264","0.2155213867924528","0.3368349056603774","0.0198861415094339","1.4056603773584906","0.0377358490566037","0.0283018867924528","0.0","0.0754716981132075",2016north
El Jordán I,"-74.08793158652354","4.719191926338384","0.0566783076923076","0.0417036153846153","0.0507291538461538","0.0740315384615384","0.2209180769230769","0.2673202307692307","0.1354473846153846","1.0769230769230769","0.0","0.0","0.0","0.0",2016north
El Jordán II,"-74.088064939197","4.7204706704319","0.1865355","0.0199445","0.0153835","0.046915","0.3942","0.1301735","0.0216555","0.0","0.0","0.25","0.0","0.0",2016north
El Jordán La Esperanza,"-74.0883641752575","4.71849143886095","0.0","0.0","0.0052139","0.04435945","0.7997445","0.04342535","0.0","0.3","0.0","0.05","0.0","0.0",2016north
El Laurel - La Europa,"-74.0976228809494","4.680596054593944","0.0035047777777777","0.0019536296296296","0.0557062222222222","0.0609111851851851","0.3052761851851852","0.2462402222222222","0.1352634444444444","1.2962962962962965","0.037037037037037","0.074074074074074","0.0","0.037037037037037",2016north
El Lujan,"-74.10394294169848","4.680311670226634","0.0018468586956521","0.0047896195652173","0.0517109891304347","0.0406026739130434","0.3960078043478261","0.1020654130434782","0.0067745217391304","0.717391304347826","0.0217391304347826","0.0108695652173913","0.0","0.4130434782608695",2016north
El Manantial,"-74.08847396430357","4.69186043888764","0.0116911258992805","0.0023312086330935","0.0792428057553956","0.0533217877697841","0.2719738848920863","0.2676918417266187","0.1068391726618705","0.7230215827338129","0.0467625899280575","0.0467625899280575","0.0","0.3273381294964029",2016north
El Minuto de Dios,"-74.09098035684593","4.701685851497265","0.0530265259259259","0.0246071629629629","0.072113637037037","0.0586531037037037","0.3042199777777777","0.2699728444444444","0.0481436518518518","1.0888888888888888","0.0518518518518518","0.037037037037037","0.0","0.1629629629629629",2016north
El Minuto de Dios - La Catalina,"-74.091886913055","4.7041999618324","0.11212","0.0432665","0.0647625","0.0392685","0.3895275","0.193111","0.011134","0.5","0.0","0.0","0.0","0.0",2016north
El Minuto de Dios - Los Lagos,"-74.08934819268501","4.703954579781","0.014958","0.0","0.0460155","0.03994225","0.656196","0.141592","0.01887925","0.0","0.0","0.0","0.0","0.0",2016north
El Minuto de Dios - Urb. Lorena,"-74.090005495143","4.7039853796762","0.0078426666666666","0.001292","0.0480916666666666","0.0555766666666666","0.3764209999999999","0.2688316666666666","0.0766993333333333","1.0","0.0","0.0","0.0","0.3333333333333333",2016north
El Moral,"-74.0314712009213","4.732111110078228","0.0322796944444444","0.0214042777777777","0.1395076111111111","0.0543562777777777","0.17843325","0.2468105555555555","0.1525882222222222","0.4444444444444444","0.0833333333333333","0.0277777777777777","0.0","0.0555555555555555",2016north
El Muelle II,"-74.12541684671835","4.698615195632202","0.0096726","0.0049686352941176","0.0825050352941176","0.0566813882352941","0.5034979882352941","0.1258395294117647","0.0473138470588235","0.6941176470588235","0.0117647058823529","0.0117647058823529","0.0","0.1529411764705882",2016north
El Nogal,"-74.0884302076532","4.74025341053259","0.0136822","0.0009847999999999","0.1100665","0.044381","0.1285892","0.2137283999999999","0.2028405999999999","1.5","0.0","0.1","0.0","0.2",2016north
El Otoño,"-74.03289421608851","4.7649226872089","0.0","0.0","0.0724136666666666","0.1146943333333333","0.4546265","0.1456973333333333","0.0054021666666666","3.6666666666666665","0.0","0.0","0.0","0.0",2016north
El Palmar I y II,"-74.14000092164511","4.711850539260922","0.0137966666666666","0.0041221111111111","0.0523881666666666","0.0463107222222222","0.6229606111111111","0.0956006666666666","0.0005913888888888","2.388888888888889","0.0555555555555555","0.0","0.0","0.0",2016north
El Palmar III,"-74.13727751709051","4.7137255462045","0.0","0.0","0.0081191666666666","0.0151508333333333","0.8282293333333334","0.0366876666666666","0.0002143333333333","0.1666666666666666","0.0","0.0","0.0","0.0",2016north
El Palmar IV,"-74.13687657718145","4.714186799689811","0.007429","0.0","0.0731366666666666","0.0584206666666666","0.6155205555555556","0.1033183333333333","0.0004927777777777","2.6666666666666665","0.0","0.0","0.0","0.0",2016north
El Paraíso,"-74.088879122497","4.7406782913047","0.0","0.0339093333333333","0.109194","0.075497","0.1395246666666666","0.2954163333333333","0.16436","1.3333333333333333","0.0","0.6666666666666666","0.0","0.0",2016north
El Paseo,"-74.10005860816766","4.677220242704759","0.0235765833333333","0.0075133333333333","0.0540419166666666","0.053049","0.4539253333333333","0.2703806666666666","0.01227875","0.1666666666666666","0.0","0.0","0.0","0.0",2016north
El Pañuelito,"-74.023495929614","4.70464804481455","0.1466123333333333","0.1150755","0.0747975","0.0286176666666666","0.3432613333333333","0.0939013333333333","0.0858455","0.3333333333333333","0.0","0.0","0.0","0.0",2016north
El Pinar,"-74.06122411087462","4.734314643105736","0.0438369004975124","0.0144165323383084","0.1091430547263681","0.0448228009950248","0.1868561492537313","0.2217699253731343","0.174898711442786","0.6069651741293532","0.0497512437810945","0.0398009950248756","0.0","0.099502487562189",2016north
El Pinar de Suba,"-74.08332629155863","4.7489199135420455","0.049160409090909","0.0064844545454545","0.1368617272727272","0.0960038181818181","0.1189116363636363","0.189073","0.2811959090909091","0.9545454545454546","0.0","0.0909090909090909","0.0","0.0",2016north
El Pinar de Suba II,"-74.08386767467766","4.747726939351667","0.0781458888888888","0.0337448888888888","0.0795167777777777","0.0829356666666666","0.0715324444444444","0.3079464444444444","0.1562662222222222","1.0","0.0","0.0","0.0","0.0",2016north
El Pino,"-74.08415807326922","4.747119333422035","0.0190754285714285","0.0094791428571428","0.077403","0.0822895714285714","0.2305110714285714","0.1806517142857142","0.0790615714285714","2.2857142857142856","0.0714285714285714","0.0714285714285714","0.0","0.1428571428571428",2016north
El Pireo,"-74.030066205261","4.7617860483653","0.125763","0.0284905","0.036964","0.1471845","0.313853","0.1835405","0.0750325","0.0","0.0","0.0","0.0","0.0",2016north
El Porvenir Norte,"-74.048422383231","4.7489192299543","0.0033765","0.00122775","0.14782925","0.053339","0.53435325","0.1182942499999999","0.00832275","0.0","0.0","0.0","0.0","0.0",2016north
El Progreso,"-74.08730451011134","4.721678464540234","0.0222956666666666","0.0","0.0113539166666666","0.0228412499999999","0.8439750833333334","0.0329807499999999","0.0008795833333333","0.3333333333333333","0.0","0.0","0.0","0.0",2016north
